식당명,작성일,방문횟수,리뷰 내용,리뷰 태그,방문자 유형
오일내 건대점,6.6.금,1,"건대 오일내 기대했던 것보다 그 이상입니다!!
고기는 부드럽고 밑반찬도 너무 마음에 들어요
다음번에 왔을 땐 많이 먹을 준비 하고 오겠습니다!!","매장이 넓어요, 고기 질이 좋아요, 가성비가 좋아요, 메뉴 구성이 알차요, 반찬이 잘 나와요",저녁에 방문
오일내 건대점,5.19.월,1,"세트메뉴로 다양한 부위를 한 번에 먹을 수 있어서 좋아요! 술 좋아하시는 분들은 소주, 맥주가 1,900원이라는 메리트로 찾아오실만하다 생각해요! 맛있게 잘 먹고 갑니다🤗","메뉴 구성이 알차요, 매장이 넓어요, 음식이 빨리 나와요",저녁에 방문
오일내 건대점,4.21.월,1,"오일내 매장이름처럼 도축후5일이내 고기만 사용한다는 곳입니다!믿음이가죠ㅋ
고기가 육즙 팡팡에 쫀득함이 잊을수없어요!!
또또 방문할께요~~^^","음식이 맛있어요, 고기 질이 좋아요, 양이 많아요, 가성비가 좋아요, 단체모임 하기 좋아요",점심에 방문
오일내 건대점,5.6.화,1,"배터지게 잘먹었어요
아이들이 넘 맛나다고 하네요
사장님도 친절하시고
밑반찬도 좋고
전주에서 오일내 다녀왔는데요
역쉬 고기맛이 아주 엄지척입니다
김치찌개도 넘 맛나서 추가 주문~^~
접기","음식이 맛있어요, 고기 질이 좋아요, 양이 많아요, 특별한 메뉴가 있어요, 가성비가 좋아요",점심에 방문
오일내 건대점,6.10.화,1,저번에 왔다가 맛있어서 오늘 재방문했어요! 특히 삼겹살이 너무맛있어요,"음식이 맛있어요, 고기 질이 좋아요, 가성비가 좋아요, 매장이 넓어요, 매장이 청결해요",저녁에 방문
오일내 건대점,4.23.수,1,"고기가 맛있어요!!
야장에서 먹는 기분이에요!!
2층에서 먹으니 시원하고 좋아요
가격도 좋음!!
접기","음식이 맛있어요, 특별한 메뉴가 있어요, 야외공간이 멋져요, 친절해요, 매장이 청결해요",저녁에 방문
오일내 건대점,4.25.금,1,"새로오픈한 오일내 건대점
지금은주류도할인중
신선한고기~~반찬^^
다음에도재방문
접기","음식이 맛있어요, 고기 질이 좋아요, 잡내가 적어요, 친절해요, 매장이 청결해요",밤에 방문
오일내 건대점,6.7.토,1,"세트 4인분 고기를 먹었고 세트 구성에 김치찌개가 있어서 맛있게 먹었습니다. 그런데 밥 다 먹어갈 때쯤 해당 사진의 라면사리가 김치찌개에서 나왔습니다,,,,,
가게 측 대응은 '식기세척기에서 씻기는 도중 해당 음식물이 들어간 것 같다.' 라고 하셨습니다. 저희로서는 납득하기 힘든 변명이었습니다,,, 직원분도 너무 당황하신 것 같아서 사장님께 연락해달라고 하고 서비스 주신다고 하셔서 그냥 시켰던 볶음밥 서비스 처리해주시는걸로 넘어갔으나 위생관리에 더 신경써주셨으면 합니다....
고기 너무 맛있고 김치찌개에 내용물 반찬 다 너무 맛있게 먹어서 기분이 좋았는데,,, 라면이 나오자마자 다같이 입맛이 싹 떨어졌네요...
접기",단체모임 하기 좋아요,저녁에 방문
오일내 건대점,5.24.토,1,"가성비가 최고에요! 한돈인데 저렴하고 세트구성들도 알차고 저렴해요!👍👍
사이드 메뉴들도 다양하고 저렴하고 특히 주류가 1900원인게 대박입니당 자주 방문할 것 같아요!!","음식이 맛있어요, 고기 질이 좋아요, 양이 많아요, 가성비가 좋아요, 메뉴 구성이 알차요",저녁에 방문
오일내 건대점,4.30.수,1,건대에 이렇게 맛있는 고기집이 있는지 몰랐어용! 가격도 착한데 너무 맛있어요😍😍😍,"음식이 맛있어요, 고기 질이 좋아요, 가성비가 좋아요, 매장이 넓어요, 친절해요",점심에 방문
오일내 건대점,4.25.금,1,"처음 방문했는데 엄청 마싯고 저렴해요!!!
뮤엇보다 술이 엄청 저렴해용 ㅠ !!
또 올께요❤️❤️❤️","매장이 넓어요, 음식이 맛있어요, 고기 질이 좋아요, 양이 많아요, 특별한 메뉴가 있어요",밤에 방문
오일내 건대점,5.31.토,1,처음 방문했는데 진짜 여기 몬가요.. 질도 너무너무 좋고 맛도 너무너무 좋았어요!! 진짜 건대오면 고기집은 여기로 무조건 고고 하세요!! 건대 지역 주민으로 여러군데 다녔는데 여기가 최고예요 👍👍👍👍,"음식이 맛있어요, 고기 질이 좋아요, 가성비가 좋아요, 메뉴 구성이 알차요, 매장이 넓어요",점심에 방문
오일내 건대점,4.5.토,1,저 이렇게 때깔 좋은 고기 처음 봐요 오일 내에 도축했다는 말 그대로 느껴지네요 맛도 근래에 먹은 고기 통틀어서 제일 맛있고 맘에 들어요 반찬 가짓수도 많아서 반찬만 먹어도 배부른데 고기 자체가 넉넉해서 든든하게 잘 먹고 갑니다 사장님이랑 직원분 전부 친절하셔서 재방문 생각 들어요 다음에도 잘 해주실 거죠?,"음식이 맛있어요, 고기 질이 좋아요, 반찬이 잘 나와요, 인테리어가 멋져요, 친절해요",점심에 방문
오일내 건대점,5.3.토,1,반찬 가짓수도 많고 가성비가 너무 좋아요…!!>_< 가성비만 좋은게 아니라 맛도 있어서 자주 올 것 같아용 ㅎㅎㅎ,"매장이 넓어요, 뷰가 좋아요, 음식이 맛있어요, 고기 질이 좋아요, 가성비가 좋아요",저녁에 방문
오일내 건대점,5.6.화,2,가성비가 좋고 밑반찬이 많아서 좋아요!! 고기 질이 좋네요🥰,"음식이 맛있어요, 고기 질이 좋아요",저녁에 방문
오일내 건대점,3.26.수,1,건대 근처에 가성비 맛집이에요. 저희 삼겹살 먹었는데 쫄깃쫄깃하니 맛있었고 껍데기도 달달하니 맛있더라고요 친구들이랑 건대 오면은 들리면 좋을 거 같아요,"음식이 맛있어요, 고기 질이 좋아요, 양이 많아요, 특별한 메뉴가 있어요",저녁에 방문
오일내 건대점,5.8.목,1,김치맛집...? 몇그릇째얌 >< 고기도 맛있고 진짜 가성비 굳굳굳👍👍👍👍👍👍👍 거짓말 안치고 다음에 또 방문 예정,"음식이 맛있어요, 고기 질이 좋아요, 매장이 넓어요, 친절해요, 매장이 청결해요",저녁에 방문
오일내 건대점,5.7.수,1,"그냥 고기 자체가 확실히 맛있음
삼겹살 김치랑 꼭 같이 구워드세요","음식이 맛있어요, 고기 질이 좋아요, 특별한 메뉴가 있어요, 가성비가 좋아요, 잡내가 적어요",점심에 방문
