식당명,작성일,방문횟수,리뷰 내용,리뷰 태그,방문자 유형
고베규카츠 건대점,5.18.일,1,"지나가면서 한 번 꼭 먹어보고 싶었는데 드디어 왔어요!!
고기 종류도 원하는 걸로 고를 수 있고 반찬도 잘 나와서 건강하게 먹을 수 있습니다!
넘 맛있어요~~~","음식이 맛있어요, 반찬이 잘 나와요, 메뉴 구성이 알차요, 친절해요",저녁에 방문
고베규카츠 건대점,3.25.화,1,"규카츠 먹고 싶어서 검색해서 리뷰 젤 좋은곳으로 왔어요~
웨이팅 10분 정도 있었고 메뉴는 테이블에 큐알로 주문하는데
규카츠 정식 부채살로 중 , 소 하나씩 시켰어요
5천원 추가해서 중 자도 양 괜찮네요
규카츠 너무 맛있고 사라다, 샐러드 구성 알찹니다~
접기","음식이 맛있어요, 특별한 메뉴가 있어요, 메뉴 구성이 알차요, 비싼 만큼 가치있어요, 친절해요",저녁에 방문
고베규카츠 건대점,5.25.일,1,"너무 맛있어요 매장도 깔끔하고분위기가 좋아요
양도 많고 규카츠 먹을곳 찾기 힘든데 직원도 친절하시고 자주 올것같아요!
큐알도 주문하는것도 편하고 너무 맛있어요 만족
같이나오는 국과 감자샐러드도 정말맛있어요
접기","음식이 맛있어요, 재료가 신선해요, 양이 많아요, 특별한 메뉴가 있어요, 매장이 넓어요",저녁에 방문
고베규카츠 건대점,3.18.화,1,"우연히 알게된 맛집인데 진짜 너어무 맛있었어요
가격대가 좀 있는데 가격값하는 맛인데다가
퀼리티도 몹시 만족스러웠음 🩷
디시계란을 꼭 따로 주문하시길 추천드려요
육전처럼 드실 수 있으니 꼭 드셔보세요🫣
접기","인테리어가 멋져요, 혼밥하기 좋아요, 특별한 메뉴가 있어요, 메뉴 구성이 알차요, 비싼 만큼 가치있어요",저녁에 방문
고베규카츠 건대점,5.23.금,1,"규카츠집중에 소스 구성 제일 알찬것같아요
카레크림우동에 크림이 진짜많이 들어있어서 완전 크리미하구 규카츠도 아주 맛있습니다~!","인테리어가 멋져요, 음식이 맛있어요, 메뉴 구성이 알차요",점심에 방문
고베규카츠 건대점,5.18.일,1,평소에 규카츠를 좋아해서 규카츠 집을 찾다가 고베규카츠 건대점 왔는데 고기 질이 너무 좋고 불닭크림우동은 크리미하고 규카츠랑 잘 어울렸어요! 다음에도 규카츠 먹을 일이 있으면 꼭 고베규카츠 건대점으로 올 것 같네요!!,"친절해요, 매장이 청결해요, 음식이 맛있어요, 양이 많아요, 인테리어가 멋져요",저녁에 방문
고베규카츠 건대점,5.16.금,1,"다른 규카츠집과 다르게 버터가 같이 나온 점이 정말 좋았습니다
버터덕분에 불판이 타지않고 더 맛있게.규카츠를 먹은것 같아요
건대올때마다 들릴것 같아요 너무 맛있습니다","음식이 맛있어요, 재료가 신선해요, 매장이 넓어요, 친절해요",점심에 방문
고베규카츠 건대점,5.15.목,1,여자 대식가라 부채살 중짜리에 리뷰이벤트 가라아게까지 싹싹 먹엇습니다! 규카츠 중에서는 여억시 고베큐카츠만한 곳이 없는 것 같아용...... 리뷰이벤 테이블당 하나 아니고 인당 하나니까 뽕뽑으세요!!,"음식이 맛있어요, 매장이 청결해요, 차분한 분위기에요",점심에 방문
고베규카츠 건대점,5.30.금,1,"처음 한입 먹었을 때 고기의 부드러움과 육즙에 감탄했습니다. 겉은 바삭하고 속은 촉촉한 레어 상태로, 돌판에 구워 먹는 재미도 쏠쏠했어요. 특제소스가 맛있어서 질리지 않고 계속 먹게 됩니다. 밥과 된장국까지 정갈하게 나와서 전체적인 만족도가 높았습니다.","음식이 맛있어요, 재료가 신선해요, 양이 많아요, 뷰가 좋아요, 친절해요",저녁에 방문
고베규카츠 건대점,6.2.월,1,"고기 냄새 안나고 바로 구워 먹을 수 있어 좋아요☺️
불닭크림면도 안느끼하고 양도 진짜 많고 맛있어요💕✨","음식이 맛있어요, 재료가 신선해요, 특별한 메뉴가 있어요",저녁에 방문
고베규카츠 건대점,5.25.일,1,두번째 방문입니다 ! 가까운 규카츠 집 중에서 가장 괜찮은 것 같아여 ! 세트구성도 많고 맛있어요 ! 다음에 또 방문하겠습니다 ! : ) ♡,"친절해요, 비싼 만큼 가치있어요, 아늑해요, 차분한 분위기에요",저녁에 방문
고베규카츠 건대점,6.6.금,1,고베 규카츠 건대점에 처음 방문했는데 직원분들도 친절하고 음식이 너무 맛있었어요! 특히 규카츠가 없어지는게 아쉬울정도로 맛있었어요,"음식이 맛있어요, 재료가 신선해요, 양이 많아요, 인테리어가 멋져요, 혼밥하기 좋아요",저녁에 방문
고베규카츠 건대점,6.8.일,1,"카츠 맛집이라고 해서 왔는데 소문대로 찐맛집이네요
고기와 소스 사이드 메뉴까지 전부 맛있어요
현지 느낌 제대로에요👍🏻","음식이 맛있어요, 특별한 메뉴가 있어요, 메뉴 구성이 알차요, 고기 질이 좋아요",저녁에 방문
고베규카츠 건대점,5.31.토,1,규카츠 검색해보고 후기가 너무 좋아서 브레이크타임끝나자마자 왔는데 가게도 깔끔하고 무엇보다 직원분이 너무 친절하셨어요 규카츠도 너무 성공적이었습니다😊,"음식이 맛있어요, 재료가 신선해요, 아늑해요, 친절해요, 매장이 청결해요",저녁에 방문
고베규카츠 건대점,4.27.일,1,"규카츠 먹고싶어서 방문했는데, 단백질섭취 좋았습니다! 부채살 대자에 살치살 소 먹었는데, 살살 녹네요! 밥이랑 너무 잘어울려요!","음식이 맛있어요, 특별한 메뉴가 있어요",점심에 방문
고베규카츠 건대점,5.14.수,2,"역시 맛있어요!!!
깔끔하고 고기 질이 좋아서 생각 날때마다 옵니다
건대에선 여기가 제일 잘하는거 같아요!","음식이 맛있어요, 양이 많아요, 메뉴 구성이 알차요, 고기 질이 좋아요",점심에 방문
고베규카츠 건대점,6.8.일,2,살치살이 부드럽고 입안에 사르르 녹았어요 :) 직원도 친절하고 음식도 맛있고 잘 먹었습니다! 두번째 방문인데 다음에 또 들를 것 같네요^_^,"음식이 맛있어요, 재료가 신선해요, 양이 많아요, 혼밥하기 좋아요, 친절해요",점심에 방문
