식당명,작성일,방문횟수,리뷰 내용,리뷰 태그,방문자 유형
회판장 건대점,5.18.일,1,모듬회가 특별한 어종이라 더 고급지네요ㅎㅎ 해산물에 홍합탕까지 너무 맛있게 잘 먹었어요! 재방문 예약입니다❤️,"아늑해요, 음식이 맛있어요, 재료가 신선해요, 특별한 메뉴가 있어요, 기본 안주가 좋아요",밤에 방문
회판장 건대점,4.26.토,1,"첫 손님은 아니지만, 첫 리뷰를 써봅니다.
재료가 너무 신선하고, 오독오독 씹히는 식감이 너무 맛있습니다.
리뷰 보시고 올까 말까 고민하시는 분들 있다면 일단 방문해보세요. 후회하지 않을 거에요.
사장님 번창하세요~
접기","음식이 맛있어요, 재료가 신선해요, 비싼 만큼 가치있어요",밤에 방문
회판장 건대점,5.28.수,1,"엄마랑 왔는데 엄청 좋아하시네요!!
회도 좋구! 아주 맛있구요👍🏻👍🏻👍🏻💚
다음에 또 방문하겠습니다~!☺️☺️","음식이 맛있어요, 양이 많아요, 가성비가 좋아요",저녁에 방문
회판장 건대점,5.25.일,1,"가성비대비 맛 있어요
그리고 김과 밥 진짜 맛있어요^^
또 오고 싶네요^^","음식이 맛있어요, 인테리어가 멋져요",저녁에 방문
회판장 건대점,6.8.일,1,"우연히 들른곳인데 분위기도 맛도 좋아요
재방문의사 있어요^^","음식이 맛있어요, 재료가 신선해요, 인테리어가 멋져요, 친절해요",밤에 방문
회판장 건대점,6.9.월,1,회가 너무 신선하고 맛있어요! 서비스로 주시는 홍합탕도 맛있어서 그걸로도 소주한병 뚝딱이에요! 친구들이랑 모임하기 너무 좋아요!,"재료가 신선해요, 음식이 맛있어요, 가성비가 좋아요, 양이 많아요, 친절해요",저녁에 방문
회판장 건대점,5.30.금,1,"가족 모임하기 좋고 음식도 맛깔나게 군침도네요
맛나게 차려진 음식에 눈도 호강합니다","음식이 맛있어요, 매장이 넓어요, 매장이 청결해요",밤에 방문
회판장 건대점,5.24.토,1,양진짜 많고 안주 미쳤습니다. 건대 오시면 회먹고 싶으면 꼭오세요 저물회처돌이인데 여기 도라방습니다.,"음식이 맛있어요, 재료가 신선해요, 양이 많아요, 가성비가 좋아요, 인테리어가 멋져요",저녁에 방문
회판장 건대점,6.7.토,1,"우연히 지나가다가 끌려서 들어왔어요!
건대에서 다른 횟집 2군데 가봤는데 여기가 제일 신선하고 구성도 알차요!!
가성비도 좋고 맛집 하나 찾게되어 너무 행복해요🤤","음식이 맛있어요, 재료가 신선해요, 친절해요, 매장이 청결해요",저녁에 방문
회판장 건대점,6.6.금,1,성수에서 유명한 회판장 놀러왔는데 모듬회랑 해산물 조합 너무 꿀맛이예요!! 그리고 소주랑 맥주를 더 시원한 온도로 저장하는 냉장고가 있는데 이거 덕분에 정말 살얼음 소맥을 먹을 수 있습니다 ㅠㅠ 완전 강추해요 회판장!!,"음식이 맛있어요, 재료가 신선해요, 매장이 넓어요, 친절해요",저녁에 방문
회판장 건대점,5.19.월,1,"건대에 마땅한 횟집이 없었는데 잘 찾아온듯 합니다.
건대 상권 30년차 입니다.","음식이 맛있어요, 재료가 신선해요, 가성비가 좋아요, 메뉴 구성이 알차요, 친절해요",저녁에 방문
회판장 건대점,5.4.일,1,와 여긴 대박이에여! 해산물도 엄청 잘나오고 두툼한 회까지 진짜 미친곳! 건대술집 고민되면 여긴 꼭 오세요!!!,"음식이 맛있어요, 재료가 신선해요, 양이 많아요, 특별한 메뉴가 있어요, 메뉴 구성이 알차요",저녁에 방문
회판장 건대점,5.16.금,1,"친구들이랑 건대에서 회가 먹고 싶어서 방문했어요
너무너무 맛있고 신선하고 다음에 꼭 다시 방문 해야될거같아요 추천 강추 입니다","음식이 맛있어요, 재료가 신선해요, 인테리어가 멋져요",저녁에 방문
회판장 건대점,6.3.화,1,"여자친구랑 숙성회먹으러 왔는데 진짜 너무 맛있어요..
가격에 비해서 양도 많다고 생각했어요!!
감사히 잘 먹겠습니다.","음식이 맛있어요, 재료가 신선해요, 양이 많아요, 특별한 메뉴가 있어요, 인테리어가 멋져요",저녁에 방문
회판장 건대점,5.5.월,1,"양이 엄청 푸짐한데 저렴하고 신선하고 넘 맛있네요!
가성비 넘 좋아서 자주 방문할 것 같아요!!","음식이 맛있어요, 재료가 신선해요, 양이 많아요, 가성비가 좋아요, 매장이 넓어요",밤에 방문
회판장 건대점,5.18.일,1,"음식 빠르게 나오고 직원분이 매우 친절합니다
음식도 맛있어요!!","친절해요, 음식이 맛있어요, 재료가 신선해요",저녁에 방문
회판장 건대점,5.15.목,1,너무 맛있어요 잘먹었습니당🤗,"음식이 맛있어요, 재료가 신선해요, 양이 많아요",저녁에 방문
회판장 건대점,6.6.금,1,"기본 안주부터 ...최고!! msg맛 으로 낸 거 아니고
홍합도 실해요..ㅠㅠㅠㅠ 넘 좋은 곳 나타나따..♡","메뉴 구성이 알차요, 컨셉이 독특해요, 친절해요, 매장이 청결해요, 특별한 날 가기 좋아요",저녁에 방문
회판장 건대점,5.11.일,1,회는 말할 것도 없이 맛있고 기본으로 나오는 홍합탕이 미친놈임; 회 나오기 전에 소주 한 병 쌉가능,"음식이 맛있어요, 아늑해요",저녁에 방문
회판장 건대점,6.7.토,1,"맛있어요
이것저것나와서 좋습니다","음식이 맛있어요, 재료가 신선해요, 메뉴 구성이 알차요",밤에 방문
